id,Date,Latitude,Longitude,Source,Text,User,Tag
419942232888971000,2014-01-05,41.8929176,12.4825201,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Vucinic zingaro de merda. Prima o poi mori pure te. #JuveRoma,Mile_ASRoma,razzismo
419942480734614000,2014-01-05,41.8929176,12.4825201,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @_quellamacchina: Vucinic ridicolo. Torna a ruba le Ritmo del 97. Sto zingaro de merda. #JuveRoma #sempreforzaRoma,28fra78,razzismo
419942488624079000,2014-01-05,41.8929176,12.4825201,web,RT @_quellamacchina: Vucinic ridicolo. Torna a ruba le Ritmo del 97. Sto zingaro de merda. #JuveRoma #sempreforzaRoma,glifoscillante,razzismo
419942783655637000,2014-01-05,42.1281052,12.3670731,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#JuveRoma c'ha segnato anche lo zingaro!,carratoni,razzismo
419943067345371000,2014-01-05,41.8719406,12.56738,web,vucinic zingaro di merda,giacobsacc,razzismo
419943254755656000,2014-01-05,41.8929176,12.4825201,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ma magari te senti male stasera! Non avrei mai immaginato di dover ringraziare lo zingaro!!,_TheRealRage,razzismo
419943656033116000,2014-01-05,44.2979317,8.45421028,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",@Danielzena aggiungi Ljiaic o come cazzo si scrive quello zingaro.,SteRegazzoni,razzismo
419943924887994000,2014-01-05,44.8381233,11.6197872,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Doveva dartene di più Delio Rossi bimbominkia con la roulotte...#ljajic #zingaro,Brissolaser,razzismo
419944514649080000,2014-01-05,41.9498978,12.0761042,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#vucinic zingaro pezzo di merda. #JuveRoma,aleroma1982,razzismo
419944756522000000,2014-01-05,45.4326363,9.22428608,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@domigian @cleona77 aspetta che ora arriva muso giallo e compra!!,stes75,razzismo
419945897968296000,2014-01-05,45.6649704,12.2362556,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",“@_quellamacchina: Vucinic ridicolo. Torna a ruba le Ritmo del 97. Sto zingaro de merda. #JuveRoma #sempreforzaRoma”,IlnasodiChiello,razzismo
419949063749247000,2014-01-05,41.8002396,13.2242689,"<a href=""http://www.samsungmobile.com"" rel=""nofollow"">Samsung Mobile</a>","VORREI DIRE...

vucinic zingaro de merda! esultare contro la squadra che t'ha fatto esplode, INFAME!",giorgiaParis2,razzismo
419950948610740000,2014-01-05,40.8517761,14.2681246,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ringraziate che siete amici dei miei genitori e la prima volta non dico nulla ma se sento di nuovo ""zingaro di merda"" mi incazzo di brutto.",chiara_MV9,razzismo
419951091732972000,2014-01-05,36.9095306,15.1348886,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","De rossi la prossima volta se proprio vuoi farti espellere, almeno fagli male a quello zingaro di chiellini",giuseppecaruso5,razzismo
419951601873601000,2014-01-05,41.8869095,12.4723721,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@MirkoVucinic a zingaro de merda! Fanculo te e tutto il Montenegro! Il napalm dovrebbero butta sul Montenegro! Esulta su tu figlio!,lorenzo_704,razzismo
419956187996906000,2014-01-05,45.2001419,7.56605387,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",A dimenticavo..Vucinic sei e resterai sempre un zingaro di merda..Tu una città come Roma..Non la meriti proprio!! Mori male!Pezzo de merda!!,77Angelone,razzismo
419956368024805000,2014-01-05,36.9095306,15.1348886,web,RT @77Angelone: A dimenticavo..Vucinic sei e resterai sempre un zingaro di merda..Tu una città come Roma..Non la meriti proprio!! Mori male…,giuseppecaruso5,razzismo
419957020486533000,2014-01-05,41.8929176,12.4825201,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",RT @77Angelone: A dimenticavo..Vucinic sei e resterai sempre un zingaro di merda..Tu una città come Roma..Non la meriti proprio!! Mori male…,aleborriello81,razzismo
419957593101332000,2014-01-05,41.8929176,12.4825201,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",RT @77Angelone: A dimenticavo..Vucinic sei e resterai sempre un zingaro di merda..Tu una città come Roma..Non la meriti proprio!! Mori male…,LauraLupa10,razzismo
419958709851525000,2014-01-05,41.8929176,12.4825201,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Vucinic zingaro de merda è stato già detto??,Mile_ASRoma,razzismo
419961580064100000,2014-01-05,41.8929176,12.4825201,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","@mile_asroma Questo è sicuro, se farà venì il raffreddore sto zingaro @simoninchi",ASRoby16,razzismo
419961957920170000,2014-01-05,41.7735405,12.2397118,web,#Vucinic zingaro!!,Malak_Gaga,razzismo
419962389984215000,2014-01-05,41.7647209,12.4775,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ma invece di farsi male un gioiello come @GiuseppeRossi22 non può morire quella #merda di @MirkoVucinic ??? Sto zingaro,antooooo85,razzismo
419979586190209000,2014-01-06,43.1138496,12.3893299,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Arrivare a metà #kebab, chiedere se si può avere più salsa yogurt, sentirsi dire dal kebabbaro: ""Vieni al banco, prendi pure"". #Cosìtevojo!",ndreagobbi,razzismo
419983221913584000,2014-01-06,41.8929176,12.4825201,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@PIERPARDO @MirkoVucinic io gli dedico un magari mori. Lurido zingaro,lucamartino15,razzismo
419983438742319000,2014-01-06,41.8719406,12.56738,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @timewarp__: un rumore da fuori la finestra È LA BEFANAAAAAA.

o qualche zingaro o un ladro o un serial killer.",1Doli_xx,razzismo
419983955967115000,2014-01-06,41.9967003,12.0973997,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@lucamartino15 @PIERPARDO @MirkoVucinic zingaro di merda,dorsoduroma,razzismo
419996808820314000,2014-01-06,45.4654541,9.18651581,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @timewarp__: un rumore da fuori la finestra È LA BEFANAAAAAA.

o qualche zingaro o un ladro o un serial killer.",loveyouferly,razzismo
420090525832995000,2014-01-06,41.8929176,12.4825201,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sono uscito di casa talmente elegante che uno zingaro mi ha appena fermato per chiedermi una cosa in una lingua a me sconosciuta.

#nojoke",SteMicDM,razzismo
420096262390972000,2014-01-06,41.9967003,12.0973997,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Vucinic zingaro de merda,dorsoduroma,razzismo
420119838141739000,2014-01-06,41.8719406,12.56738,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @timewarp__: un rumore da fuori la finestra È LA BEFANAAAAAA.

o qualche zingaro o un ladro o un serial killer.",ipofrenica,razzismo
420148257323766000,2014-01-06,41.8929176,12.4825201,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Il mattino ha l'oro in bocca ..... sporco zingaro..,barbabarabba,razzismo
420162620877185000,2014-01-06,41.8929176,12.4825201,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@kaipsc @proietta @alessandra_esse @erpomata71 @swilliam21 @Lastefinia @dgrieco1966 @Gianlucard70 giovedì mannamo a casa lo zingaro!! #daje,CristianFiorett,razzismo
420175437877477000,2014-01-06,41.8929176,12.4825201,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",E comunque Vucinic zingaro demmerda ce sta bene pure oggi.,Mile_ASRoma,razzismo
420176908891202000,2014-01-06,41.8719406,12.56738,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",RT @Mile_ASRoma: E comunque Vucinic zingaro demmerda ce sta bene pure oggi.,MrHosking,razzismo
420183910971359000,2014-01-06,45.4408493,12.3155155,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@aIbertozara e zingaro,FranciGiacca,razzismo
420184214584459000,2014-01-06,41.8719406,12.56738,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meritate la B con quello zingaro in panchina #samp,carlinohugo,razzismo
420232269937525000,2014-01-06,46.2259178,13.1033649,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @simoneghidoni: Vucinic, che zingaro. Esulta contro la sua Roma.",andveah,razzismo
420252086690140000,2014-01-06,41.8929176,12.4825201,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","#serie a Tim  Vucinic, ancora una volta le origini hanno avuto il sopravvento... Lo zingaro che è in te ha avuto il sopravvento...",MichelaPaladino,razzismo
420258016370651000,2014-01-06,41.8929176,12.4825201,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>","maledetto, zingaro. — Zingaro no. http://t.co/oBRI9IcKhL",ValerioZampo,razzismo
420291036532183000,2014-01-06,45.8303795,8.78134441,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Solito terrone apster,PippoSgarbi,razzismo
420333600337564000,2014-01-07,41.8844566,12.5154743,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@Sir_Luca io so un terrone ricordalo,avvfabry,razzismo
420340753421070000,2014-01-07,45.881031,8.86907864,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Ganjalf44 mio nonno terrone ha detto che quando morivano di fame giù in Sicilia li mangiavano,SofiaGhinato,razzismo
420496365404561000,2014-01-07,41.4692345,15.5404034,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Mode zingaro ON http://t.co/jROyq0mfu3,AltDomeniko,razzismo
420520326989378000,2014-01-07,45.5292358,9.14905834,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@acmilan Nainggolan alla Roma e D'ambrosio all'inter....consoliamoci con un mangiariso e un kebabbaro francese....SOCIETÀ DI PAGLIACCI,Mike_Gaucho_10,razzismo
420541299302101000,2014-01-07,41.0363159,14.5976753,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@OfficialRadja sei andato a pulire le scarpe a strootman de rossi e pijani???
Sei un kebabbaro",lanniantonio,razzismo
420613579688382000,2014-01-07,44.2629433,8.41751289,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Il kebabbaro in brennero è da 5 stalle ✌️,OnettiFabrizio,razzismo
420637675700629000,2014-01-07,41.8929176,12.4825201,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Chi mi puo' spiegare perchè dal campo room di via di salone me esce fori no zingaro con un carrera 911 nuovo di... http://t.co/hP4FbeXVDd,GiampyFerrante,razzismo
420645228136391000,2014-01-07,45.4326744,9.2243948,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@stefaniamarini7 @SandraAlessl @mevitt @AndreaAnno0 @FLenzini @MCuppoletti @giorgio_mcm @VikjngEagle @aleotta1 stef!! Il muso giallo.lo odio,stes75,razzismo
420662533088117000,2014-01-07,40.8517761,14.2681246,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @GiMaiorano: @sechesi @AaaaaaAlessia @OfficialRadja è uno zingaro....non farà neanche una partita!!,AaaaaaAlessia,razzismo
420853918944354000,2014-01-08,44.1686134,9.61065388,web,"se ti svegli con in testa ""il cuore è uno zingaro"" è ora di cambiare regime alimentare",vitadacasalinga,razzismo
420890894163014000,2014-01-08,45.6100426,9.37069321,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pure dal mio kebabbaro di fiducia accendiamo la radio e mandano Emi. Kizzle everywhere.,HendHoneyRozay,razzismo
420918081649918000,2014-01-08,45.0709839,7.6856761,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""@barbarabarlett1: Honda ha sempre sognato di giocare nel milan e di vincere!!"" ma è fratello dello zingaro?",aleale1967,razzismo
420922718742413000,2014-01-08,45.5139809,12.2810631,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oggi un mio compagno bangla interrompe un fio mentre parla e questo, a sua volta, lo interrompe dicendo ""nono grazie non servono rose"" hahah",therealfranchin,razzismo
420976770079556000,2014-01-08,45.6283951,12.5637817,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ebbene si eravamo noi. Anche in versione terrone,IvonneMusumeci,razzismo
421029062401069000,2014-01-08,45.4487991,9.22378635,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","E poi boh vado dal mio amico kebabbaro, appena entrato nel negozio mi dice ""allikk salam"".",CorradoScifo,razzismo
421032206266794000,2014-01-08,45.4447975,9.24505806,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Scusa amico! Pace a me, a te e nei nostri cuori. Sei di nuovo il mio kebabbaro di fiducia. SALAM ALEIK",CorradoScifo,razzismo
421051543094575000,2014-01-08,46.072567,13.185709,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Un bracciale ed un orecchino.
Ancora un po e mi scambiano per uno zingaro.",Davide__,razzismo
421181758441542000,2014-01-09,45.4680023,9.17684937,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""Adoro l'odore di kebabbaro sulla verde la mattina presto"" (cit.) #trattieniilrespiro",manu8one,razzismo
