id,Date,Latitude,Longitude,Source,Text,User,Tag
446629348993274000,2014-03-20,5.18805552,97.140274,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",@blogdokter nano spray dunk,EshaDH,diversità
446629371646710000,2014-03-20,37.3185616,128.434891,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@nano_rche 프ㅡ레ㅡ라ㅡ를ㅡ살ㅡ것ㅡ이ㅡ다,Doll_Reto,diversità
446629420996903000,2014-03-20,5.18805552,97.140274,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",@blogdokter @beautywaterID nano spray dunk,EshaDH,diversità
446629475506070000,2014-03-20,23.6345005,-102.552788,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@malvado_king jejeje #soytuidolo mongoloide aborigen jajajajaja,TTilichis,diversità
446629488315875000,2014-03-20,-33.4418221,-70.6545868,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Cote_Hernandez @pabloamn @karimoralesc @nano_stgo Siii junten hambre!! Por eso nada de desayunito hoy!! Jajaj,fassef,diversità
446629592930189000,2014-03-20,39.4699059,-0.376288086,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@luciapalop99 jajajajaja puta Lucia nano,martacasado8,diversità
446629652644504000,2014-03-20,39.5096703,-0.413596302,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Que pesaos nano, que pesaos.. Que no voy a perdonar ya al que siempre me esta jodiendo, que esta vez no voy a perdonar y dejarme en paz ya",Sandra_Cobano,diversità
446629698362020000,2014-03-20,12.8797207,121.774017,web,Mangkot ka ngaa hinay internet sakon habang ga stream ka video sa pihak na tab? Ay nano.,st3f4nm,diversità
446629734886015000,2014-03-20,37.3185616,128.434891,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@nano_rche 프레라 ef닙 짱얇아서 좋더라,Doll_Reto,diversità
446629836602110000,2014-03-20,36.0834846,140.076645,"<a href=""http://jigtwi.jp/?p=1"" rel=""nofollow"">jigtwi</a>",そういえばnano.RIPE初めてまともに聞いたけどいいね,coins_shin3373,diversità
446629906982896000,2014-03-20,40.8517761,14.2681246,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>","La misma tt, que fuerte no ? tu nueva churri — la misma que viste y calza nano jajajajajajaj http://t.co/jGS1Onqcs7",Alvaro_1gk,diversità
446630015484957000,2014-03-20,37.3185616,128.434891,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@nano_rche 둘다사면되져!,Doll_Reto,diversità
446630144447242000,2014-03-20,26.2669258,127.765762,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@nana_nano_ お世辞でもうれしいです！(*ﾟ∀ﾟ*)なのさん歌うまい！,k_ononon,diversità
446630171643109000,2014-03-20,35.8951492,-89.4025345,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@nano_rche ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,_MoonSEi_,diversità
446630185660461000,2014-03-20,38.268837,140.872101,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@mi_3_nano ちょろい兵長いいね〜♡ゲスエレンの思うがままwwwwそれすら兵長の快感にwwww,mog_mgmg,diversità
446630389008699000,2014-03-20,-6.12201262,106.720345,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","Ponakan 1 centil banget . Lg makan aja sempet2nya pake nano spray -__-"" http://t.co/LdQrGksHFm",dhiasdisaina,diversità
446630402820543000,2014-03-20,35.1801872,136.90657,web,只今確認終了…ケンタウロスが入賞しておりました。 #nanoblockアワード終了,nano_jime,diversità
446630428871365000,2014-03-20,37.2311592,-96.975174,web,I want the ipod nano so bad.,Baaaaaammy,diversità
446630446043259000,2014-03-20,30.0444202,31.2357121,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",RT @umaralmahdi: @Almatadooor2020 دول العالم نجحت بتحويل الفحم الى مادة اسمها multi wall carbon nano tube منذ 1985 و هي المادة التي ستغير م…,Almatadooor2020,diversità
446630604516655000,2014-03-20,-35.675148,-71.5429688,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Santaferia: Oye este Sábado nos desordenamos en Quilicura en el local mágico del IL nano en Costa Azul @RCostaAzul 1:30am suena el #Hur…,Gabo1981,diversità
446630658450805000,2014-03-20,34.233139,-102.410751,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",Ini semakin unik semakin warna-warni semakin nano-nano. Lengkungan itu yg buatnya berdebar ups :D AHAHA,Ekaoctarc,diversità
446630804450341000,2014-03-20,-6.2087636,106.845596,"<a href=""http://twittanic.com"" rel=""nofollow"">TwittanicDeck©</a>","Itu fida ? RT @dhiasdisaina: Ponakan 1 centil banget . Lg makan aja sempet2nya pake nano spray -__-"" http://t.co/lF1v2BmvAz",Dickyalamsyah13,diversità
446630809093427000,2014-03-20,35.0116348,135.768036,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","次回。nano10周年、おめでとうございます。
▼3.28(fri)京都nano
""十周年月間　第24夜""
w/ LADY FLASH / ロットンズ / 星の王子さまたち /くつした
[open/start]18:00/18:30
[ticket]¥1500",The_Foglands,diversità
446630828970218000,2014-03-20,35.6641579,138.568451,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @otosh1_dama: 【プレゼント】
iPod nano

【応募方法】
フォロー&リツイート

【当選について】
当選者にはDMでご連絡差し上げます。

※途中でフォロー解除した場合は当選しません。 http://t.co/Zm93oycZiN",foolbon23,diversità
446631008751079000,2014-03-20,40.8517761,14.2681246,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@OggiSonoBravA allontana sto zoppo allora che ti sta rovinando mmmmm...,RaOuL_Tattoo,diversità
446631023695368000,2014-03-20,-27.3793449,-55.9084778,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Con nano y arriola en el recreo ,",MaxiiKinyuk,diversità
446631034990248000,2014-03-20,35.7080688,139.752167,"<a href=""http://twipple.jp/"" rel=""nofollow"">ついっぷる　</a>",@CLATTISAN nano.RIPE、そしてれいちぇぇぇるが終わると、何か気持ちが深く探り込みますな。来週はふつおたで送ろうかな～と思います。,meganekko_ch14,diversità
446631133460329000,2014-03-20,39.4699059,-0.376288086,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @maaar_garcia: @paulita30497 jajajaja a buenas horas se me envia esto nano :(,paulita30497,diversità
446631145967739000,2014-03-20,39.4768219,-0.384246588,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Faveo, nano, faveo.",PauulaCatala,diversità
446631166548795000,2014-03-20,34.693737,135.502167,web,@yuina_nano どんな声なんですかｗｗｗ,noel_dunoa,diversità
446631351937024000,2014-03-20,35.1801872,136.90657,web,@nano_kanta いつもの事ですが、審査員のハートを撃ち抜くが、しこたま苦手のようです…,nano_jime,diversità
446631378335982000,2014-03-20,35.7080688,139.752167,"<a href=""http://twipple.jp/"" rel=""nofollow"">ついっぷる　</a>",@hoshizo_0123 nano.RIPEに続き、れいちぇぇぇるも終了なんて…れいちぇるは３クールで９か月間でしたからね。来週はトーク＆ふつおたＳＰで最後に盛り上げてほしいと思います。,meganekko_ch14,diversità
446631478030369000,2014-03-20,-0.789274991,113.921326,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","Dg 2,4jt bs dpt Nano Spray+magic stick alat utk usir jrwt,flek,kusam,kerut dan dpt peluang bisnisnya dgn bonus spektakuler @aprini_nano !",gudangUKM,diversità
446631489053418000,2014-03-20,1.46205294,103.763786,"<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>",Chillex with nano (@ Johor Bahru City Square w/ 11 others) http://t.co/8E0j1pHMGh,EzzarifHMohamad,diversità
446631558653288000,2014-03-20,34.693737,135.502167,web,@nano_kanta 外国勢が変な工作しなかったからじゃないですか？,shinnanomura,diversità
446631621962125000,2014-03-20,40.7278748,141.257889,"<a href=""http://janetter.net/"" rel=""nofollow"">Janetter</a>",@yuina_nano 確かに壁薄いですよね(=_=),monster7970,diversità
446631652031070000,2014-03-20,35.2821884,139.668015,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@tissueee_nano 
神谷さんタグRTありです'3`)b-★
呼びタメ大歓迎なので仲良くしてください♪",kaguyamada16,diversità
446631695794459000,2014-03-20,34.6850853,135.804993,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@nano_universe20 わかる。,OsakaMy217,diversità
446631762412573000,2014-03-20,34.693737,135.502167,web,@nano_jime これからは”おっさんデザイナー”として活躍するわけですね。,shinnanomura,diversità
446631836320813000,2014-03-20,37.6658745,-91.8479309,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","No-refrigeration, spray nano-vaccine could curb diseases in remote areas http://t.co/vfY194JqGt",Nanotechnology,diversità
446631884026827000,2014-03-20,40.9701042,-5.66353989,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @longplaydiscos: DJ NANO  Sábado 22 de Marzo en Cvm Lavde
Entrada: 8.50€ Venta en Long Play C/Rua 6
@djnanoshow  @CvmLavde http://t.co/v…",luis_fr2007,diversità
446631886316921000,2014-03-20,40.4636688,-3.74921989,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Estoy to muerto nano, que puto sueño joder!",kikeLujan9,diversità
446631889177023000,2014-03-20,38.9385834,-110.135414,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @seiyuusokuhou: ピーエーワークス新作オリジナルアニメ『グラスリップ』7月放送開始！キービジュアル＆PV＆メインスタッフ公開！OP：ChouCho ED：nano.RIPE http://t.co/Eu7ejbBhmy http://t.co/DZAazPq…,G9_kun,diversità
446631908135281000,2014-03-20,-6.2087636,106.845596,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nano nano rasanya:D ""@CocoNanya: apa rasanya diselingkuhin ? - @SuryaaID""",Meaaa18,diversità
446631936015221000,2014-03-20,40.9701042,-5.66353989,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @longplaydiscos: DJ NANO  Sábado 22 de Marzo en Cvm Lavde
Entrada: 8.50€ Venta en Long Play C/Rua 6
@djnanoshow  @CvmLavde http://t.co/v…",axel8_,diversità
446631946269889000,2014-03-20,37.9161911,139.036407,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @varentain_ataru: 【プレゼント】 iPod nano  

【応募方法】 フォロー&リツイート

【当選について】 
当選者にはDMでご連絡差し上げますhttp://t.co/3O5N2zVcWI",airin_8031,diversità
446631954134217000,2014-03-20,35.0212479,135.7556,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@nano_ryo8 桃タローのやつ？,harukikaito,diversità
446632008827929000,2014-03-20,34.6513748,-82.6024551,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Momoka_nano ももちゃんも載ってたー！自分も自分の二重あごに凹んでる笑,anco_la,diversità
446632064683487000,2014-03-20,35.6894875,139.691711,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @p2_03: @nano_p_free  
御待たせしました。
アイコンになります。
文字アリとナシ、一応両方送りますね！ http://t.co/mDZ8jhmuYx",nano_p_free,diversità
446632200117551000,2014-03-20,35.6894875,139.691711,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @p2_03: @nano_p_free 
文字ナシです。
画像サイズ弄って使ってもらえると良いかと思います。
丁度いいサイズに出来なくてすみません！！ http://t.co/Eg6lYPCmDK",nano_p_free,diversità
446632306027921000,2014-03-20,-22.9133186,-43.2005959,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","「Nico Nicoこれくしょん～ニコこれ～ vol.1」 日程：3/27(木) 会場：LIVE HOUSE'D   くつしたちゃん/にゃろす/るー君/nano an aperture and more OPEN-14:30 ADV/DAY-2,000/2,500(D代500円）",AsakiRaiden,diversità
446632318262714000,2014-03-20,39.5770187,2.65291882,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",@nano_ruru ｃ,MIdiiX,diversità
446632377947664000,2014-03-20,37.9161911,139.036407,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @nanotomostaff: [お知らせ] お待たせしました！ナノラジ！Sの放送日が決定！3月25日（火）21:00よりUstreamにてオンエアします。お楽しみに～　｜ナノ｜nano Official Site http://t.co/drquauRg8B #nano…,kapinohina,diversità
446632582667465000,2014-03-20,34.7302818,136.508591,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @varentain_ataru: 【プレゼント】 iPod nano  

【応募方法】 フォロー&リツイート

【当選について】 
当選者にはDMでご連絡差し上げますhttp://t.co/3O5N2zVcWI",hitpoint200x,diversità
446632688628150000,2014-03-20,39.5770187,2.65291882,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",@nano_ruru1 浮上～かと思った？残念、定期でした～☆(๑óڡ<๑)۶,MIdiiX,diversità
446632729812038000,2014-03-20,-7.73453999,109.903618,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","Pie rasane ? Nano nano ( ˘̶́⌣˘̶̀) ""@elasalkst: Koe ojo nyethak2ke wes tak busak malah ngoho TT suweyo ""@dmantta: Kae twips",dmantta,diversità
446632763085849000,2014-03-20,48.8566132,2.35222197,web,"@Sosh_fr Bonjour Sosh, j'aimerai faire la migration de ma micro sim vers une nano sim en vue d'acheter un iPhone 5s d'occasion ... (1/2)",NagamiGames,diversità
446632805208838000,2014-03-20,34.3852043,132.455292,"<a href=""http://www.ustream.tv"" rel=""nofollow"">Ustream.TV</a>",@mirai_nano: わしは騒がしてただけです(｡-_-｡) ( #Team_mihara live at http://t.co/TfY7MKG0My),Henry_Wong,diversità
446632811835843000,2014-03-20,35.6291924,139.742447,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@nano_sakura 野獣が段々変わっていくのがなんか良かった！あのケツアゴは許さん。足置き？みたいなワンコすごい可愛かった(*^o^*),ariesrosy,diversità
446633054400811000,2014-03-20,26.2669258,127.765762,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@nana_nano_ うれしいです(´・ω・｀)ありがとです(*ﾟ∀ﾟ*)
上手いもんは上手い！！",k_ononon,diversità
446633060331557000,2014-03-20,35.0212479,135.7556,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@nano_ryo8 初めて見た時何だコレって思った。,harukikaito,diversità
446633183967478000,2014-03-20,38.7890091,0.166081294,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Helen me ha ganado al ajedrez .... Que crack es!!!!!!#loser#estoyllorando#:(#quenegro#nano,DarioBou12,diversità
446633210345054000,2014-03-20,35.4722939,133.050507,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@ipod_nano_32g パーカー,ClassicLove2306,diversità
446633257791398000,2014-03-20,37.5665359,126.977966,web,T:O ti odio solo pike sei il gemello disperso di quel nano ghei di baekhyun.. e quel nano ghei è la mia rovina!! quindi te odio a lot!!,kidohpwo,diversità
